timestamp_g_arrwAdc1Data[0];g_arrwAdc1Data[0];timestamp_g_arrwAdc1Data[1];g_arrwAdc1Data[1]
1683400499459;0;1683400499459;1
1683400499459;3;1683400499459;7
1683400499460;3;1683400499460;7
1683400499460;0;1683400499460;0
1683400499461;0;1683400499461;4
1683400499461;0;1683400499461;0
1683400499461;0;1683400499461;1
1683400499462;0;1683400499462;0
1683400499462;0;1683400499462;5
1683400499463;5;1683400499463;1
1683400499463;2;1683400499463;1
1683400499464;3;1683400499464;4
1683400499464;2;1683400499464;0
1683400499464;6;1683400499464;6
1683400499465;1;1683400499465;0
1683400499465;0;1683400499465;6
1683400499466;2;1683400499466;5
1683400499466;0;1683400499466;3
1683400499466;2;1683400499466;0
1683400499467;0;1683400499467;7
1683400499467;5;1683400499467;4
1683400499468;0;1683400499468;0
1683400499468;4;1683400499468;12
1683400499469;0;1683400499469;2
1683400499469;2;1683400499469;0
1683400499470;1;1683400499470;2
1683400499470;8;1683400499470;0
1683400499470;4;1683400499470;0
1683400499471;4;1683400499471;2
1683400499471;3;1683400499471;0
1683400499472;1;1683400499472;2
1683400499472;0;1683400499472;8
1683400499473;5;1683400499473;0
1683400499473;5;1683400499473;0
1683400499474;0;1683400499474;1
1683400499474;9;1683400499474;10
1683400499474;2;1683400499474;8
1683400499475;1;1683400499475;0
1683400499475;0;1683400499475;4
1683400499476;0;1683400499476;0
1683400499476;0;1683400499476;0
1683400499477;7;1683400499477;0
1683400499477;2;1683400499477;6
1683400499478;0;1683400499478;0
1683400499478;3;1683400499478;0
1683400499478;0;1683400499478;4
1683400499479;7;1683400499479;0
1683400499479;1;1683400499479;0
1683400499480;0;1683400499480;0
1683400499480;0;1683400499480;5
1683400499481;0;1683400499481;6
1683400499481;1;1683400499481;0
1683400499481;0;1683400499481;3
1683400499482;8;1683400499482;5
1683400499482;0;1683400499482;12
1683400499483;4;1683400499483;0
1683400499483;0;1683400499483;0
1683400499484;0;1683400499484;6
1683400499484;0;1683400499484;0
1683400499484;1;1683400499484;18
1683400499485;0;1683400499485;2
1683400499485;15;1683400499485;0
1683400499486;3;1683400499486;0
1683400499486;0;1683400499486;4
1683400499487;1;1683400499487;2
1683400499487;0;1683400499487;5
1683400499487;3;1683400499487;2
1683400499488;1;1683400499488;3
1683400499488;1;1683400499488;2
1683400499489;0;1683400499489;0
1683400499489;0;1683400499489;0
1683400499489;4;1683400499489;0
1683400499490;4;1683400499490;0
1683400499490;0;1683400499490;8
1683400499491;0;1683400499491;4
1683400499491;6;1683400499491;2
1683400499492;6;1683400499492;0
1683400499492;4;1683400499492;2
1683400499492;0;1683400499492;0
1683400499493;0;1683400499493;0
1683400499493;0;1683400499493;0
1683400499494;0;1683400499494;5
1683400499494;2;1683400499494;0
1683400499494;4;1683400499494;2
1683400499495;1;1683400499495;5
1683400499495;0;1683400499495;10
1683400499496;0;1683400499496;0
1683400499496;0;1683400499496;8
1683400499497;0;1683400499497;0
1683400499497;0;1683400499497;0
1683400499498;0;1683400499498;6
1683400499498;0;1683400499498;0
1683400499498;4;1683400499498;2
1683400499499;0;1683400499499;11
1683400499499;2;1683400499499;0
1683400499500;0;1683400499500;5
1683400499500;0;1683400499500;0
1683400499501;0;1683400499501;0
1683400499501;6;1683400499501;0
1683400499502;0;1683400499502;0
1683400499502;0;1683400499502;12
1683400499502;0;1683400499502;0
1683400499503;4;1683400499503;2
1683400499503;0;1683400499503;0
1683400499504;0;1683400499504;4
1683400499504;0;1683400499504;6
1683400499505;4;1683400499505;5
1683400499505;0;1683400499505;0
1683400499506;0;1683400499506;0
1683400499506;0;1683400499506;0
1683400499506;0;1683400499506;3
1683400499507;0;1683400499507;0
1683400499507;8;1683400499507;2
1683400499509;0;1683400499509;0
1683400499511;5;1683400499511;0
1683400499512;0;1683400499512;10
1683400499512;0;1683400499512;6
1683400499513;6;1683400499513;12
1683400499513;0;1683400499513;0
1683400499513;4;1683400499513;2
1683400499514;3;1683400499514;0
1683400499514;1;1683400499514;0
1683400499515;0;1683400499515;0
1683400499515;1;1683400499515;6
1683400499516;0;1683400499516;0
1683400499516;0;1683400499516;7
1683400499516;0;1683400499516;0
1683400499517;2;1683400499517;2
1683400499517;0;1683400499517;6
1683400499518;2;1683400499518;0
1683400499518;5;1683400499518;0
1683400499519;8;1683400499519;1
1683400499519;0;1683400499519;2
1683400499520;1;1683400499520;1
1683400499520;3;1683400499520;1
1683400499520;8;1683400499520;0
1683400499521;6;1683400499521;0
1683400499521;1;1683400499521;5
1683400499522;0;1683400499522;3
1683400499522;0;1683400499522;4
1683400499523;0;1683400499523;0
1683400499523;1;1683400499523;0
1683400499523;6;1683400499523;0
1683400499524;0;1683400499524;3
1683400499524;0;1683400499524;0
1683400499525;2;1683400499525;3
1683400499525;3;1683400499525;5
1683400499526;0;1683400499526;6
1683400499526;0;1683400499526;5
1683400499526;2;1683400499526;0
1683400499527;1;1683400499527;2
1683400499527;0;1683400499527;0
1683400499528;0;1683400499528;0
1683400499528;0;1683400499528;0
1683400499528;0;1683400499528;1
1683400499529;0;1683400499529;0
1683400499529;5;1683400499529;0
1683400499530;0;1683400499530;1
1683400499530;0;1683400499530;0
1683400499530;4;1683400499530;4
1683400499531;4;1683400499531;4
1683400499531;0;1683400499531;10
1683400499532;6;1683400499532;0
1683400499532;0;1683400499532;6
1683400499533;0;1683400499533;7
1683400499533;0;1683400499533;0
1683400499534;2;1683400499534;0
1683400499534;0;1683400499534;6
1683400499534;0;1683400499534;0
1683400499535;1;1683400499535;5
1683400499535;0;1683400499535;0
1683400499536;7;1683400499536;0
1683400499536;0;1683400499536;1
1683400499537;0;1683400499537;0
1683400499537;3;1683400499537;1
1683400499537;0;1683400499537;0
1683400499538;0;1683400499538;6
1683400499538;0;1683400499538;7
1683400499539;2;1683400499539;1
1683400499539;6;1683400499539;0
1683400499540;0;1683400499540;3
1683400499540;5;1683400499540;0
1683400499541;3;1683400499541;0
1683400499541;5;1683400499541;1
1683400499541;6;1683400499541;5
1683400499542;7;1683400499542;0
1683400499542;0;1683400499542;0
1683400499543;0;1683400499543;0
1683400499543;3;1683400499543;2
1683400499544;5;1683400499544;6
1683400499544;0;1683400499544;4
1683400499544;0;1683400499544;0
1683400499545;4;1683400499545;10
1683400499545;0;1683400499545;0
1683400499546;6;1683400499546;4
1683400499546;0;1683400499546;2
1683400499547;0;1683400499547;0
1683400499547;0;1683400499547;0
1683400499547;0;1683400499547;2
1683400499548;1;1683400499548;0
1683400499548;2;1683400499548;3
1683400499549;0;1683400499549;0
1683400499549;0;1683400499549;0
1683400499549;1;1683400499549;0
1683400499550;0;1683400499550;0
1683400499550;0;1683400499550;7
1683400499551;9;1683400499551;0
1683400499551;0;1683400499551;1
1683400499551;0;1683400499551;2
1683400499552;0;1683400499552;2
1683400499552;0;1683400499552;5
1683400499553;0;1683400499553;0
1683400499553;2;1683400499553;0
1683400499554;0;1683400499554;0
1683400499554;2;1683400499554;7
1683400499554;5;1683400499554;8
1683400499555;0;1683400499555;3
1683400499555;5;1683400499555;0
1683400499556;0;1683400499556;0
1683400499556;2;1683400499556;0
1683400499556;4;1683400499556;3
1683400499557;5;1683400499557;5
1683400499557;0;1683400499557;0
1683400499558;5;1683400499558;6
1683400499558;3;1683400499558;1
1683400499559;0;1683400499559;2
1683400499559;1;1683400499559;4
1683400499560;0;1683400499560;4
1683400499560;4;1683400499560;2
1683400499560;0;1683400499560;0
1683400499561;4;1683400499561;0
1683400499561;0;1683400499561;4
1683400499562;3;1683400499562;0
1683400499562;0;1683400499562;0
1683400499563;10;1683400499563;1
1683400499563;1;1683400499563;7
1683400499563;2;1683400499563;2
1683400499564;0;1683400499564;7
1683400499564;0;1683400499564;4
1683400499565;7;1683400499565;0
1683400499565;0;1683400499565;4
1683400499566;0;1683400499566;0
1683400499566;0;1683400499566;0
1683400499566;2;1683400499566;2
1683400499567;1;1683400499567;3
1683400499567;0;1683400499567;12
1683400499568;0;1683400499568;1
1683400499568;4;1683400499568;0
1683400499569;0;1683400499569;1
1683400499569;9;1683400499569;0
1683400499569;0;1683400499569;4
1683400499570;0;1683400499570;0
1683400499570;3;1683400499570;0
1683400499571;0;1683400499571;9
1683400499571;0;1683400499571;9
1683400499572;0;1683400499572;2
1683400499572;1;1683400499572;0
1683400499573;0;1683400499573;0
1683400499573;2;1683400499573;0
1683400499573;0;1683400499573;1
1683400499574;4;1683400499574;0
1683400499574;0;1683400499574;0
1683400499575;0;1683400499575;0
1683400499575;0;1683400499575;5
1683400499575;0;1683400499575;4
1683400499576;2;1683400499576;0
1683400499576;9;1683400499576;5
1683400499577;0;1683400499577;0
1683400499577;2;1683400499577;0
1683400499578;0;1683400499578;0
1683400499578;9;1683400499578;0
1683400499578;0;1683400499578;0
1683400499579;0;1683400499579;4
1683400499579;0;1683400499579;0
1683400499580;4;1683400499580;7
1683400499580;0;1683400499580;1
1683400499580;0;1683400499580;9
1683400499581;0;1683400499581;2
1683400499581;4;1683400499581;0
1683400499582;5;1683400499582;5
1683400499582;3;1683400499582;0
1683400499583;1;1683400499583;1
1683400499583;3;1683400499583;2
1683400499584;7;1683400499584;0
1683400499584;0;1683400499584;0
1683400499584;2;1683400499584;0
1683400499585;0;1683400499585;5
1683400499585;0;1683400499585;0
1683400499586;3;1683400499586;0
1683400499586;0;1683400499586;0
1683400499588;0;1683400499588;8
1683400499590;2;1683400499590;6
1683400499591;1;1683400499591;1
1683400499591;0;1683400499591;6
1683400499592;3;1683400499592;8
1683400499592;0;1683400499592;5
1683400499592;0;1683400499592;0
1683400499593;3;1683400499593;0
1683400499593;0;1683400499593;0
1683400499594;0;1683400499594;10
1683400499594;0;1683400499594;0
1683400499595;8;1683400499595;0
1683400499595;2;1683400499595;0
1683400499595;0;1683400499595;2
1683400499596;3;1683400499596;0
1683400499596;2;1683400499596;0
1683400499597;4;1683400499597;6
1683400499597;2;1683400499597;0
1683400499598;7;1683400499598;0
1683400499598;0;1683400499598;0
1683400499599;0;1683400499599;4
1683400499599;0;1683400499599;0
1683400499599;6;1683400499599;0
1683400499600;2;1683400499600;6
1683400499600;2;1683400499600;2
1683400499601;5;1683400499601;0
1683400499601;0;1683400499601;12
1683400499602;4;1683400499602;0
1683400499602;7;1683400499602;0
1683400499602;0;1683400499602;0
1683400499603;2;1683400499603;0
1683400499603;3;1683400499603;0
1683400499604;3;1683400499604;0
1683400499604;0;1683400499604;8
1683400499604;8;1683400499604;0
1683400499605;0;1683400499605;0
1683400499605;7;1683400499605;8
1683400499606;0;1683400499606;0
1683400499606;0;1683400499606;4
1683400499606;2;1683400499606;0
1683400499607;0;1683400499607;0
1683400499608;7;1683400499608;4
1683400499608;0;1683400499608;1
1683400499608;1;1683400499608;14
1683400499609;13;1683400499609;0
1683400499609;5;1683400499609;4
1683400499610;0;1683400499610;10
1683400499610;0;1683400499610;5
1683400499610;2;1683400499610;9
1683400499611;4;1683400499611;0
1683400499611;0;1683400499611;1
1683400499612;0;1683400499612;3
1683400499612;0;1683400499612;8
1683400499613;8;1683400499613;0
1683400499613;0;1683400499613;11
1683400499613;0;1683400499613;1
1683400499614;3;1683400499614;0
1683400499614;6;1683400499614;0
1683400499615;0;1683400499615;0
1683400499615;0;1683400499615;2
1683400499615;0;1683400499615;0
1683400499616;21;1683400499616;4
1683400499616;6;1683400499616;0
1683400499617;0;1683400499617;6
1683400499617;0;1683400499617;1
1683400499618;0;1683400499618;3
1683400499618;7;1683400499618;1
1683400499618;6;1683400499618;0
1683400499619;1;1683400499619;0
1683400499619;2;1683400499619;0
1683400499620;5;1683400499620;0
1683400499620;0;1683400499620;3
1683400499621;0;1683400499621;1
1683400499621;4;1683400499621;7
1683400499621;0;1683400499621;0
1683400499622;6;1683400499622;0
1683400499622;0;1683400499622;7
1683400499623;0;1683400499623;0
1683400499623;1;1683400499623;1
1683400499623;0;1683400499623;1
1683400499624;0;1683400499624;0
1683400499624;0;1683400499624;0
1683400499625;0;1683400499625;0
1683400499625;0;1683400499625;9
1683400499625;0;1683400499625;3
1683400499626;4;1683400499626;1
1683400499626;0;1683400499626;4
1683400499627;0;1683400499627;0
1683400499627;0;1683400499627;0
1683400499628;0;1683400499628;0
1683400499628;0;1683400499628;3
1683400499628;0;1683400499628;4
1683400499629;0;1683400499629;8
1683400499629;0;1683400499629;0
1683400499630;0;1683400499630;7
1683400499630;2;1683400499630;5
1683400499630;0;1683400499630;0
1683400499631;0;1683400499631;3
1683400499631;0;1683400499631;0
1683400499632;1;1683400499632;0
1683400499632;0;1683400499632;0
1683400499632;0;1683400499632;0
1683400499633;2;1683400499633;0
1683400499633;0;1683400499633;0
1683400499634;0;1683400499634;2
1683400499634;4;1683400499634;0
1683400499635;0;1683400499635;2
1683400499635;0;1683400499635;0
1683400499635;4;1683400499635;14
1683400499636;3;1683400499636;5
1683400499636;0;1683400499636;12
1683400499637;0;1683400499637;7
1683400499637;0;1683400499637;4
1683400499638;0;1683400499638;0
1683400499638;0;1683400499638;0
1683400499638;3;1683400499638;9
1683400499639;2;1683400499639;13
1683400499639;0;1683400499639;0
1683400499640;0;1683400499640;0
1683400499640;5;1683400499640;2
1683400499641;0;1683400499641;0
1683400499641;6;1683400499641;0
1683400499641;4;1683400499641;0
1683400499642;0;1683400499642;2
1683400499642;0;1683400499642;0
1683400499643;0;1683400499643;2
1683400499643;0;1683400499643;3
1683400499644;4;1683400499644;0
1683400499644;4;1683400499644;1
1683400499645;4;1683400499645;0
1683400499645;10;1683400499645;0
1683400499645;1;1683400499645;1
1683400499646;0;1683400499646;1
1683400499646;8;1683400499646;0
1683400499647;4;1683400499647;0
1683400499647;0;1683400499647;8
1683400499648;1;1683400499648;0
1683400499648;0;1683400499648;0
1683400499648;0;1683400499648;0
1683400499649;2;1683400499649;0
1683400499649;0;1683400499649;2
1683400499649;0;1683400499649;3
1683400499650;0;1683400499650;0
1683400499650;3;1683400499650;0
1683400499651;0;1683400499651;2
1683400499651;3;1683400499651;0
1683400499651;0;1683400499651;6
1683400499652;1;1683400499652;0
1683400499652;4;1683400499652;2
1683400499653;0;1683400499653;0
1683400499653;0;1683400499653;8
1683400499654;1;1683400499654;1
1683400499654;5;1683400499654;15
1683400499654;2;1683400499654;0
1683400499655;0;1683400499655;0
1683400499655;2;1683400499655;0
1683400499656;0;1683400499656;3
1683400499656;1;1683400499656;0
1683400499657;0;1683400499657;1
1683400499657;1;1683400499657;0
1683400499657;4;1683400499657;17
1683400499658;4;1683400499658;5
1683400499658;0;1683400499658;3
1683400499659;2;1683400499659;0
1683400499659;1;1683400499659;0
1683400499660;3;1683400499660;3
1683400499660;0;1683400499660;20
1683400499660;13;1683400499660;5
1683400499661;2;1683400499661;4
1683400499661;0;1683400499661;0
1683400499662;2;1683400499662;1
1683400499662;4;1683400499662;6
1683400499663;1;1683400499663;4
1683400499663;9;1683400499663;0
1683400499663;2;1683400499663;0
1683400499664;2;1683400499664;8
1683400499666;5;1683400499666;0
1683400499668;11;1683400499668;8
1683400499669;4;1683400499669;0
1683400499669;5;1683400499669;15
1683400499670;0;1683400499670;0
1683400499670;2;1683400499670;0
1683400499671;7;1683400499671;0
1683400499671;0;1683400499671;0
1683400499671;1;1683400499671;2
1683400499672;0;1683400499672;0
1683400499672;1;1683400499672;0
1683400499673;0;1683400499673;0
1683400499673;1;1683400499673;0
1683400499673;0;1683400499673;3
1683400499674;0;1683400499674;2
1683400499674;1;1683400499674;5
1683400499675;5;1683400499675;1
1683400499675;0;1683400499675;0
1683400499675;4;1683400499675;0
1683400499676;0;1683400499676;0
1683400499676;6;1683400499676;0
1683400499677;0;1683400499677;6
1683400499677;3;1683400499677;0
1683400499678;2;1683400499678;3
1683400499678;4;1683400499678;3
1683400499678;0;1683400499678;0
1683400499679;0;1683400499679;5
1683400499679;0;1683400499679;0
1683400499680;0;1683400499680;10
1683400499680;0;1683400499680;0
1683400499680;5;1683400499680;0
1683400499681;0;1683400499681;5
1683400499681;5;1683400499681;0
1683400499682;6;1683400499682;0
1683400499682;4;1683400499682;8
1683400499683;4;1683400499683;0
1683400499683;4;1683400499683;2
1683400499684;0;1683400499684;0
1683400499684;0;1683400499684;3
1683400499684;0;1683400499684;6
1683400499685;4;1683400499685;0
1683400499685;0;1683400499685;0
1683400499686;4;1683400499686;6
1683400499686;4;1683400499686;5
1683400499686;1;1683400499686;0
1683400499687;4;1683400499687;6
1683400499687;0;1683400499687;0
1683400499688;4;1683400499688;0
1683400499688;0;1683400499688;0
1683400499688;6;1683400499688;0
1683400499689;4;1683400499689;0
1683400499689;0;1683400499689;3
1683400499690;8;1683400499690;0
1683400499690;0;1683400499690;4
1683400499690;0;1683400499690;0
1683400499691;4;1683400499691;0
1683400499691;0;1683400499691;6
1683400499692;0;1683400499692;0
1683400499692;0;1683400499692;0
1683400499692;6;1683400499692;5
1683400499693;2;1683400499693;0
1683400499693;0;1683400499693;6
1683400499694;0;1683400499694;10
1683400499694;0;1683400499694;0
1683400499695;0;1683400499695;0
1683400499695;0;1683400499695;0
1683400499695;3;1683400499695;0
1683400499696;6;1683400499696;6
1683400499696;1;1683400499696;1
1683400499697;0;1683400499697;4
1683400499697;0;1683400499697;0
1683400499698;0;1683400499698;0
1683400499698;4;1683400499698;4
1683400499698;0;1683400499698;0
1683400499699;4;1683400499699;10
1683400499699;0;1683400499699;0
1683400499700;0;1683400499700;4
1683400499700;0;1683400499700;0
1683400499701;8;1683400499701;0
1683400499701;0;1683400499701;4
1683400499701;2;1683400499701;1
1683400499702;8;1683400499702;5
1683400499702;3;1683400499702;0
1683400499703;0;1683400499703;0
1683400499703;8;1683400499703;1
1683400499704;0;1683400499704;0
1683400499704;0;1683400499704;0
1683400499705;3;1683400499705;0
1683400499705;0;1683400499705;0
1683400499705;1;1683400499705;0
1683400499706;4;1683400499706;3
1683400499706;0;1683400499706;0
1683400499707;0;1683400499707;0
1683400499707;0;1683400499707;0
1683400499708;5;1683400499708;0
1683400499708;0;1683400499708;0
1683400499708;14;1683400499708;2
1683400499709;2;1683400499709;12
1683400499709;6;1683400499709;5
1683400499710;6;1683400499710;1
1683400499710;0;1683400499710;12
1683400499711;3;1683400499711;1
1683400499711;4;1683400499711;2
1683400499711;0;1683400499711;0
1683400499712;6;1683400499712;0
1683400499712;2;1683400499712;0
1683400499713;3;1683400499713;0
1683400499713;0;1683400499713;0
1683400499713;4;1683400499713;0
1683400499714;6;1683400499714;8
1683400499714;6;1683400499714;4
1683400499715;6;1683400499715;4
1683400499715;0;1683400499715;0
1683400499716;0;1683400499716;0
1683400499716;1;1683400499716;5
1683400499717;0;1683400499717;11
1683400499717;7;1683400499717;1
1683400499717;0;1683400499717;6
1683400499718;8;1683400499718;5
1683400499718;0;1683400499718;1
1683400499719;6;1683400499719;0
1683400499719;0;1683400499719;0
1683400499719;0;1683400499719;1
1683400499720;0;1683400499720;7
1683400499720;2;1683400499720;0
1683400499721;3;1683400499721;0
1683400499721;1;1683400499721;2
1683400499721;0;1683400499721;0
1683400499722;0;1683400499722;0
1683400499722;2;1683400499722;3
1683400499723;0;1683400499723;6
1683400499723;1;1683400499723;3
1683400499723;12;1683400499723;3
1683400499724;3;1683400499724;8
1683400499724;0;1683400499724;0
1683400499725;0;1683400499725;0
1683400499725;0;1683400499725;0
1683400499725;4;1683400499725;3
1683400499726;1;1683400499726;3
1683400499726;4;1683400499726;0
1683400499727;0;1683400499727;11
1683400499727;3;1683400499727;1
1683400499727;2;1683400499727;0
1683400499728;0;1683400499728;0
1683400499728;0;1683400499728;0
1683400499729;8;1683400499729;8
1683400499729;0;1683400499729;0
1683400499730;0;1683400499730;0
1683400499730;0;1683400499730;0
1683400499731;5;1683400499731;0
1683400499731;0;1683400499731;4
1683400499731;5;1683400499731;0
1683400499732;1;1683400499732;0
1683400499732;0;1683400499732;0
1683400499733;0;1683400499733;3
1683400499733;0;1683400499733;4
1683400499733;3;1683400499733;0
1683400499734;2;1683400499734;0
1683400499734;0;1683400499734;5
1683400499735;2;1683400499735;0
1683400499735;0;1683400499735;2
1683400499736;5;1683400499736;0
1683400499736;0;1683400499736;0
1683400499736;0;1683400499736;4
1683400499737;4;1683400499737;0
1683400499737;1;1683400499737;0
1683400499738;1;1683400499738;0
1683400499738;0;1683400499738;7
1683400499738;2;1683400499738;5
1683400499739;0;1683400499739;4
1683400499739;3;1683400499739;0
1683400499740;0;1683400499740;4
1683400499740;5;1683400499740;0
1683400499741;0;1683400499741;2
1683400499741;0;1683400499741;5
1683400499741;2;1683400499741;0
1683400499742;4;1683400499742;4
1683400499744;3;1683400499744;0
1683400499746;0;1683400499746;1
1683400499747;0;1683400499747;0
1683400499747;1;1683400499747;0
1683400499747;0;1683400499747;8
1683400499748;0;1683400499748;0
1683400499748;1;1683400499748;1
1683400499749;0;1683400499749;10
1683400499749;0;1683400499749;3
1683400499749;0;1683400499749;2
1683400499750;6;1683400499750;0
1683400499750;0;1683400499750;3
1683400499751;0;1683400499751;0
1683400499751;1;1683400499751;0
1683400499752;0;1683400499752;1
1683400499752;1;1683400499752;0
1683400499752;10;1683400499752;3
1683400499753;0;1683400499753;0
1683400499753;0;1683400499753;0
1683400499754;0;1683400499754;2
1683400499754;5;1683400499754;0
1683400499755;2;1683400499755;2
1683400499755;5;1683400499755;0
1683400499755;5;1683400499755;0
1683400499756;0;1683400499756;3
1683400499756;0;1683400499756;0
1683400499757;0;1683400499757;0
1683400499757;1;1683400499757;1
1683400499758;5;1683400499758;2
1683400499758;0;1683400499758;0
1683400499758;0;1683400499758;7
1683400499759;4;1683400499759;3
1683400499759;4;1683400499759;0
1683400499760;0;1683400499760;0
1683400499760;3;1683400499760;0
1683400499761;0;1683400499761;0
1683400499761;5;1683400499761;0
1683400499761;2;1683400499761;0
1683400499762;0;1683400499762;0
1683400499762;0;1683400499762;2
1683400499763;2;1683400499763;0
1683400499763;0;1683400499763;0
1683400499764;3;1683400499764;7
1683400499764;9;1683400499764;2
1683400499764;1;1683400499764;4
1683400499765;0;1683400499765;0
1683400499765;0;1683400499765;2
1683400499766;1;1683400499766;0
1683400499766;9;1683400499766;3
1683400499766;0;1683400499766;1
1683400499767;0;1683400499767;0
1683400499767;4;1683400499767;4
1683400499768;0;1683400499768;2
1683400499768;0;1683400499768;0
1683400499769;3;1683400499769;8
1683400499769;0;1683400499769;9
1683400499770;0;1683400499770;0
1683400499770;1;1683400499770;14
1683400499771;6;1683400499771;1
1683400499771;0;1683400499771;10
1683400499771;0;1683400499771;0
1683400499772;1;1683400499772;0
1683400499772;3;1683400499772;0
1683400499773;1;1683400499773;7
1683400499773;0;1683400499773;3
1683400499773;4;1683400499773;2
1683400499774;3;1683400499774;2
1683400499774;2;1683400499774;0
1683400499775;0;1683400499775;3
1683400499775;4;1683400499775;0
1683400499776;0;1683400499776;0
1683400499776;0;1683400499776;5
1683400499776;0;1683400499776;4
1683400499777;0;1683400499777;0
1683400499777;7;1683400499777;3
1683400499778;5;1683400499778;0
1683400499778;0;1683400499778;10
1683400499779;0;1683400499779;0
1683400499779;2;1683400499779;20
1683400499779;1;1683400499779;0
1683400499780;7;1683400499780;0
1683400499780;9;1683400499780;0
1683400499781;0;1683400499781;4
1683400499781;4;1683400499781;0
1683400499782;0;1683400499782;8
1683400499782;3;1683400499782;0
1683400499783;2;1683400499783;0
1683400499783;0;1683400499783;7
1683400499784;0;1683400499784;2
1683400499784;0;1683400499784;3
1683400499784;0;1683400499784;0
1683400499785;3;1683400499785;2
1683400499785;0;1683400499785;0
1683400499786;1;1683400499786;4
1683400499786;0;1683400499786;0
1683400499786;0;1683400499786;0
1683400499787;7;1683400499787;0
1683400499787;0;1683400499787;0
1683400499788;2;1683400499788;5
1683400499788;6;1683400499788;1
1683400499788;0;1683400499788;4
1683400499789;2;1683400499789;0
1683400499789;2;1683400499789;0
1683400499790;3;1683400499790;0
1683400499790;0;1683400499790;1
1683400499790;0;1683400499790;0
1683400499791;4;1683400499791;12
1683400499791;0;1683400499791;3
1683400499792;0;1683400499792;0
1683400499792;0;1683400499792;8
1683400499792;2;1683400499792;6
1683400499793;0;1683400499793;0
1683400499793;0;1683400499793;6
1683400499794;2;1683400499794;5
1683400499794;0;1683400499794;0
1683400499794;2;1683400499794;0
1683400499795;0;1683400499795;6
1683400499795;0;1683400499795;0
1683400499796;0;1683400499796;3
1683400499796;2;1683400499796;4
1683400499797;1;1683400499797;8
1683400499797;20;1683400499797;1
1683400499798;0;1683400499798;2
1683400499798;1;1683400499798;3
1683400499798;0;1683400499798;4
1683400499799;0;1683400499799;1
1683400499799;0;1683400499799;10
1683400499800;2;1683400499800;1
1683400499800;3;1683400499800;0
1683400499801;4;1683400499801;0
1683400499801;4;1683400499801;6
1683400499802;7;1683400499802;7
1683400499802;5;1683400499802;1
1683400499802;4;1683400499802;0
1683400499803;0;1683400499803;3
1683400499803;0;1683400499803;0
1683400499804;0;1683400499804;0
1683400499804;4;1683400499804;0
1683400499804;2;1683400499804;0
1683400499805;0;1683400499805;1
1683400499805;0;1683400499805;3
1683400499806;4;1683400499806;5
1683400499806;0;1683400499806;4
1683400499806;0;1683400499806;0
1683400499807;8;1683400499807;0
1683400499807;2;1683400499807;0
1683400499808;6;1683400499808;0
1683400499808;4;1683400499808;3
1683400499809;2;1683400499809;0
1683400499809;2;1683400499809;2
1683400499809;1;1683400499809;2
1683400499810;5;1683400499810;4
1683400499810;3;1683400499810;10
1683400499811;0;1683400499811;9
1683400499811;8;1683400499811;0
1683400499812;4;1683400499812;0
1683400499812;0;1683400499812;0
1683400499812;6;1683400499812;4
1683400499813;0;1683400499813;0
1683400499813;0;1683400499813;0
1683400499814;4;1683400499814;0
1683400499814;4;1683400499814;0
1683400499815;1;1683400499815;6
1683400499815;0;1683400499815;0
1683400499815;0;1683400499815;0
1683400499816;3;1683400499816;9
1683400499816;5;1683400499816;0
1683400499817;0;1683400499817;3
1683400499817;5;1683400499817;9
1683400499818;0;1683400499818;0
1683400499818;4;1683400499818;2
1683400499819;4;1683400499819;0
1683400499819;0;1683400499819;0
1683400499819;2;1683400499819;2
1683400499820;0;1683400499820;2
1683400499820;0;1683400499820;4
1683400499821;4;1683400499821;1
1683400499823;3;1683400499823;0
1683400499825;0;1683400499825;2
1683400499826;4;1683400499826;0
1683400499826;0;1683400499826;6
1683400499827;9;1683400499827;2
1683400499827;6;1683400499827;2
1683400499827;4;1683400499827;4
1683400499828;0;1683400499828;3
1683400499828;1;1683400499828;2
1683400499829;5;1683400499829;0
1683400499829;7;1683400499829;0
1683400499829;3;1683400499829;1
1683400499830;2;1683400499830;2
1683400499830;4;1683400499830;3
1683400499831;0;1683400499831;0
1683400499831;2;1683400499831;5
1683400499832;0;1683400499832;13
1683400499832;2;1683400499832;1
1683400499833;4;1683400499833;11
1683400499833;0;1683400499833;0
1683400499833;6;1683400499833;6
1683400499834;2;1683400499834;0
1683400499834;2;1683400499834;5
1683400499835;4;1683400499835;0
1683400499835;3;1683400499835;8
1683400499836;7;1683400499836;4
1683400499836;0;1683400499836;5
1683400499836;8;1683400499836;4
1683400499837;0;1683400499837;0
1683400499837;0;1683400499837;9
1683400499838;0;1683400499838;9
1683400499838;0;1683400499838;2
1683400499838;2;1683400499838;1
1683400499839;2;1683400499839;0
1683400499839;1;1683400499839;4
1683400499840;0;1683400499840;6
1683400499840;0;1683400499840;2
1683400499841;0;1683400499841;5
1683400499841;0;1683400499841;0
1683400499841;5;1683400499841;0
1683400499842;6;1683400499842;3
1683400499842;0;1683400499842;0
1683400499843;0;1683400499843;0
1683400499843;2;1683400499843;0
1683400499844;0;1683400499844;0
1683400499844;4;1683400499844;0
1683400499845;4;1683400499845;1
1683400499845;1;1683400499845;1
1683400499845;7;1683400499845;0
1683400499846;2;1683400499846;0
