time	V(vout)
2.098511904761904e-003	1.594777e+000
2.098809523809523e-003	1.594788e+000
2.101190476190475e-003	1.590996e+000
2.101488095238094e-003	1.591017e+000
2.104464285714285e-003	1.596096e+000
2.104761904761904e-003	1.596107e+000
2.107142857142856e-003	1.592311e+000
2.107440476190475e-003	1.592333e+000
2.110416666666666e-003	1.597408e+000
2.110714285714285e-003	1.597418e+000
2.113095238095237e-003	1.593619e+000
2.113392857142856e-003	1.593640e+000
2.116369047619047e-003	1.598711e+000
2.116666666666666e-003	1.598722e+000
2.119047619047618e-003	1.594920e+000
2.119345238095237e-003	1.594940e+000
2.122321428571427e-003	1.600007e+000
2.122619047619047e-003	1.600017e+000
2.124999999999999e-003	1.596212e+000
2.125297619047618e-003	1.596232e+000
2.128273809523809e-003	1.601296e+000
2.128571428571428e-003	1.601305e+000
2.130952380952380e-003	1.597497e+000
2.131249999999999e-003	1.597517e+000
2.134226190476189e-003	1.602576e+000
2.134523809523809e-003	1.602585e+000
2.136904761904761e-003	1.598774e+000
2.137202380952380e-003	1.598794e+000
2.140178571428570e-003	1.603849e+000
2.140476190476190e-003	1.603858e+000
2.142857142857142e-003	1.600044e+000
2.143154761904761e-003	1.600063e+000
2.146130952380951e-003	1.605115e+000
2.146428571428571e-003	1.605123e+000
2.148809523809523e-003	1.601306e+000
2.149107142857142e-003	1.601325e+000
2.152083333333332e-003	1.606373e+000
2.152380952380952e-003	1.606381e+000
2.154761904761904e-003	1.602561e+000
2.155059523809523e-003	1.602579e+000
2.158035714285714e-003	1.607623e+000
2.158333333333333e-003	1.607631e+000
2.160714285714285e-003	1.603808e+000
2.161011904761904e-003	1.603826e+000
2.163988095238094e-003	1.608866e+000
2.164285714285714e-003	1.608874e+000
2.166666666666666e-003	1.605048e+000
2.166964285714285e-003	1.605065e+000
2.169940476190475e-003	1.610102e+000
2.170238095238094e-003	1.610109e+000
2.172619047619047e-003	1.606280e+000
2.172916666666666e-003	1.606297e+000
2.175892857142856e-003	1.611330e+000
2.176190476190476e-003	1.611337e+000
2.178571428571428e-003	1.607505e+000
2.178869047619047e-003	1.607522e+000
2.181845238095237e-003	1.612552e+000
2.182142857142857e-003	1.612558e+000
2.184523809523809e-003	1.608723e+000
2.184821428571428e-003	1.608739e+000
2.187797619047618e-003	1.613765e+000
2.188095238095237e-003	1.613771e+000
2.190476190476189e-003	1.609933e+000
2.190773809523809e-003	1.609950e+000
2.193749999999999e-003	1.614972e+000
2.194047619047619e-003	1.614977e+000
2.196428571428571e-003	1.611137e+000
2.196726190476190e-003	1.611153e+000
2.199702380952380e-003	1.616171e+000
2.199999999999999e-003	1.616177e+000
2.202380952380951e-003	1.612333e+000
2.202678571428571e-003	1.612349e+000
2.205654761904761e-003	1.617364e+000
2.205952380952380e-003	1.617369e+000
2.208333333333332e-003	1.613522e+000
2.208630952380952e-003	1.613537e+000
2.211607142857142e-003	1.618549e+000
2.211904761904761e-003	1.618554e+000
2.214285714285713e-003	1.614704e+000
2.214583333333332e-003	1.614719e+000
2.217559523809523e-003	1.619727e+000
2.217857142857142e-003	1.619732e+000
2.220238095238094e-003	1.615880e+000
2.220535714285714e-003	1.615894e+000
2.223511904761904e-003	1.620899e+000
2.223690476190476e-003	1.620987e+000
2.223809523809523e-003	1.620902e+000
2.226190476190475e-003	1.617048e+000
2.226488095238094e-003	1.617062e+000
2.229464285714285e-003	1.622063e+000
2.229761904761904e-003	1.622066e+000
2.232142857142856e-003	1.618209e+000
2.232440476190475e-003	1.618222e+000
2.235416666666666e-003	1.623220e+000
2.235714285714285e-003	1.623223e+000
2.238095238095237e-003	1.619363e+000
2.238392857142856e-003	1.619377e+000
2.241369047619047e-003	1.624371e+000
2.241666666666666e-003	1.624374e+000
2.244047619047618e-003	1.620511e+000
2.244345238095237e-003	1.620524e+000
2.247321428571428e-003	1.625515e+000
2.247619047619047e-003	1.625517e+000
2.249999999999999e-003	1.621651e+000
2.250297619047618e-003	1.621664e+000
2.253273809523808e-003	1.626652e+000
2.253571428571428e-003	1.626654e+000
2.255952380952380e-003	1.622785e+000
2.256249999999999e-003	1.622797e+000
2.259226190476190e-003	1.627782e+000
2.259523809523809e-003	1.627783e+000
2.261904761904761e-003	1.623912e+000
2.262202380952380e-003	1.623924e+000
2.265178571428570e-003	1.628905e+000
2.265476190476190e-003	1.628906e+000
2.267857142857142e-003	1.625033e+000
2.268154761904761e-003	1.625044e+000
2.271130952380951e-003	1.630022e+000
2.271428571428571e-003	1.630023e+000
2.273809523809523e-003	1.626147e+000
2.274107142857142e-003	1.626158e+000
2.277083333333332e-003	1.631132e+000
2.277380952380952e-003	1.631133e+000
2.279761904761904e-003	1.627254e+000
2.280059523809523e-003	1.627265e+000
2.283035714285713e-003	1.632236e+000
2.283333333333333e-003	1.632236e+000
2.285714285714285e-003	1.628354e+000
2.286011904761904e-003	1.628365e+000
2.288988095238094e-003	1.633333e+000
2.289285714285714e-003	1.633333e+000
2.291666666666666e-003	1.629449e+000
2.291964285714285e-003	1.629459e+000
2.294940476190475e-003	1.634423e+000
2.295238095238095e-003	1.634423e+000
2.297619047619047e-003	1.630536e+000
2.297916666666666e-003	1.630546e+000
2.300892857142856e-003	1.635507e+000
2.301190476190475e-003	1.635507e+000
2.303571428571427e-003	1.631617e+000
2.303869047619047e-003	1.631627e+000
2.306845238095237e-003	1.636585e+000
2.307142857142857e-003	1.636584e+000
2.309523809523809e-003	1.632692e+000
2.309821428571428e-003	1.632701e+000
2.312797619047618e-003	1.637656e+000
2.313095238095237e-003	1.637655e+000
2.315476190476189e-003	1.633760e+000
2.315773809523808e-003	1.633769e+000
2.318749999999999e-003	1.638721e+000
2.319047619047618e-003	1.638719e+000
2.321428571428570e-003	1.634822e+000
2.321726190476190e-003	1.634831e+000
2.324702380952380e-003	1.639780e+000
2.324999999999999e-003	1.639778e+000
2.327380952380951e-003	1.635878e+000
2.327678571428570e-003	1.635886e+000
2.330654761904761e-003	1.640832e+000
2.330952380952380e-003	1.640830e+000
2.333333333333332e-003	1.636927e+000
2.333630952380952e-003	1.636936e+000
2.336607142857142e-003	1.641878e+000
2.336904761904761e-003	1.641875e+000
2.339285714285713e-003	1.637971e+000
2.339583333333332e-003	1.637978e+000
2.342559523809523e-003	1.642918e+000
2.342857142857142e-003	1.642915e+000
2.345238095238094e-003	1.639008e+000
2.345535714285713e-003	1.639015e+000
2.348511904761904e-003	1.643951e+000
2.348809523809523e-003	1.643948e+000
2.351190476190475e-003	1.640039e+000
2.351488095238094e-003	1.640046e+000
2.354464285714284e-003	1.644979e+000
2.354761904761904e-003	1.644975e+000
2.357142857142856e-003	1.641063e+000
2.357440476190475e-003	1.641070e+000
2.360416666666666e-003	1.646000e+000
2.360714285714285e-003	1.645996e+000
2.363095238095237e-003	1.642082e+000
2.363392857142856e-003	1.642089e+000
2.366369047619046e-003	1.647015e+000
2.366666666666666e-003	1.647011e+000
2.369047619047618e-003	1.643095e+000
2.369345238095237e-003	1.643101e+000
2.372321428571428e-003	1.648025e+000
2.372619047619047e-003	1.648020e+000
2.374999999999999e-003	1.644101e+000
2.375297619047618e-003	1.644107e+000
2.378273809523808e-003	1.649028e+000
2.378571428571428e-003	1.649023e+000
2.380952380952380e-003	1.645102e+000
2.381249999999999e-003	1.645108e+000
2.384226190476189e-003	1.650025e+000
2.384523809523809e-003	1.650020e+000
2.386904761904761e-003	1.646097e+000
2.387202380952380e-003	1.646102e+000
2.390178571428570e-003	1.651017e+000
2.390476190476190e-003	1.651012e+000
2.392857142857142e-003	1.647085e+000
2.393154761904761e-003	1.647090e+000
2.396130952380951e-003	1.652002e+000
2.396428571428571e-003	1.651997e+000
2.398809523809523e-003	1.648068e+000
2.399107142857142e-003	1.648073e+000
2.402083333333332e-003	1.652982e+000
2.402380952380951e-003	1.652976e+000
2.404761904761904e-003	1.649045e+000
2.405059523809523e-003	1.649050e+000
2.408035714285713e-003	1.653956e+000
2.408333333333333e-003	1.653950e+000
2.410714285714285e-003	1.650017e+000
2.411011904761904e-003	1.650021e+000
2.413988095238094e-003	1.654924e+000
2.414285714285713e-003	1.654918e+000
2.416666666666666e-003	1.650982e+000
2.416964285714285e-003	1.650986e+000
2.419940476190475e-003	1.655887e+000
2.420238095238094e-003	1.655880e+000
2.422619047619046e-003	1.651942e+000
2.422916666666666e-003	1.651946e+000
2.425892857142856e-003	1.656843e+000
2.426190476190476e-003	1.656836e+000
2.426273809523809e-003	1.656698e+000
2.428571428571428e-003	1.652896e+000
2.428869047619047e-003	1.652900e+000
2.431845238095237e-003	1.657794e+000
2.432142857142856e-003	1.657787e+000
2.434523809523808e-003	1.653845e+000
2.434821428571428e-003	1.653848e+000
2.437797619047618e-003	1.658740e+000
2.438095238095238e-003	1.658732e+000
2.440476190476190e-003	1.654787e+000
2.440773809523809e-003	1.654790e+000
2.443749999999999e-003	1.659679e+000
2.444047619047618e-003	1.659672e+000
2.446428571428570e-003	1.655725e+000
2.446726190476189e-003	1.655727e+000
2.449702380952380e-003	1.660614e+000
2.449999999999999e-003	1.660605e+000
2.452380952380951e-003	1.656656e+000
2.452678571428571e-003	1.656659e+000
2.455654761904761e-003	1.661542e+000
2.455952380952380e-003	1.661534e+000
2.458333333333332e-003	1.657582e+000
2.458630952380951e-003	1.657584e+000
2.461607142857142e-003	1.662465e+000
2.461904761904761e-003	1.662457e+000
2.464285714285713e-003	1.658503e+000
2.464583333333333e-003	1.658505e+000
2.467559523809523e-003	1.663383e+000
2.467857142857142e-003	1.663374e+000
2.470238095238094e-003	1.659418e+000
2.470535714285713e-003	1.659420e+000
2.473511904761904e-003	1.664295e+000
2.473809523809523e-003	1.664286e+000
2.476190476190475e-003	1.660328e+000
2.476488095238094e-003	1.660329e+000
2.479464285714285e-003	1.665202e+000
2.479761904761904e-003	1.665192e+000
2.482142857142856e-003	1.661232e+000
2.482440476190475e-003	1.661233e+000
2.485416666666665e-003	1.666103e+000
2.485714285714285e-003	1.666093e+000
2.488095238095237e-003	1.662131e+000
2.488392857142856e-003	1.662132e+000
2.491369047619047e-003	1.666999e+000
2.491666666666666e-003	1.666989e+000
2.494047619047618e-003	1.663025e+000
2.494345238095237e-003	1.663025e+000
2.497321428571427e-003	1.667890e+000
2.497619047619047e-003	1.667880e+000
2.499999999999999e-003	1.663913e+000
2.500297619047618e-003	1.663913e+000
2.503273809523809e-003	1.668775e+000
2.503571428571428e-003	1.668765e+000
2.505952380952380e-003	1.664796e+000
2.506249999999999e-003	1.664796e+000
2.509226190476189e-003	1.669656e+000
2.509523809523809e-003	1.669645e+000
2.511904761904761e-003	1.665674e+000
2.512202380952380e-003	1.665674e+000
2.515178571428570e-003	1.670530e+000
2.515476190476190e-003	1.670519e+000
2.517857142857142e-003	1.666547e+000
2.518154761904761e-003	1.666546e+000
2.521130952380951e-003	1.671400e+000
2.521428571428571e-003	1.671389e+000
2.523809523809523e-003	1.667414e+000
2.524107142857142e-003	1.667413e+000
2.527083333333332e-003	1.672265e+000
2.527380952380952e-003	1.672253e+000
2.529761904761904e-003	1.668276e+000
2.530059523809523e-003	1.668275e+000
2.533035714285713e-003	1.673124e+000
2.533333333333332e-003	1.673113e+000
2.535714285714284e-003	1.669134e+000
2.536011904761904e-003	1.669132e+000
2.538988095238094e-003	1.673979e+000
2.539285714285714e-003	1.673967e+000
2.541666666666666e-003	1.669986e+000
2.541964285714285e-003	1.669984e+000
2.544940476190475e-003	1.674828e+000
2.545238095238094e-003	1.674816e+000
2.547619047619046e-003	1.670833e+000
2.547916666666666e-003	1.670831e+000
2.550892857142856e-003	1.675672e+000
2.551190476190475e-003	1.675660e+000
2.553571428571427e-003	1.671675e+000
2.553869047619047e-003	1.671672e+000
2.556845238095237e-003	1.676512e+000
2.557142857142856e-003	1.676499e+000
2.559523809523808e-003	1.672512e+000
2.559821428571427e-003	1.672509e+000
2.562797619047618e-003	1.677346e+000
2.563095238095237e-003	1.677333e+000
2.565476190476189e-003	1.673344e+000
2.565773809523809e-003	1.673341e+000
2.568749999999999e-003	1.678175e+000
2.569047619047618e-003	1.678162e+000
2.571428571428570e-003	1.674171e+000
2.571726190476189e-003	1.674168e+000
2.574702380952380e-003	1.678999e+000
2.574999999999999e-003	1.678986e+000
2.577380952380951e-003	1.674993e+000
2.577678571428570e-003	1.674990e+000
2.580654761904761e-003	1.679819e+000
2.580952380952380e-003	1.679805e+000
2.583333333333332e-003	1.675810e+000
2.583630952380951e-003	1.675807e+000
2.586607142857142e-003	1.680634e+000
2.586904761904761e-003	1.680619e+000
2.589285714285713e-003	1.676623e+000
2.589583333333332e-003	1.676619e+000
2.592559523809523e-003	1.681443e+000
2.592857142857142e-003	1.681429e+000
2.595238095238094e-003	1.677430e+000
2.595535714285713e-003	1.677426e+000
2.598511904761903e-003	1.682248e+000
2.598809523809523e-003	1.682234e+000
2.601190476190475e-003	1.678233e+000
2.601488095238094e-003	1.678229e+000
2.604464285714285e-003	1.683049e+000
2.604761904761904e-003	1.683034e+000
2.607142857142856e-003	1.679031e+000
2.607440476190475e-003	1.679027e+000
2.610416666666665e-003	1.683844e+000
2.610714285714285e-003	1.683829e+000
2.613095238095237e-003	1.679825e+000
2.613392857142856e-003	1.679820e+000
2.616369047619046e-003	1.684635e+000
2.616666666666666e-003	1.684620e+000
2.619047619047618e-003	1.680613e+000
2.619345238095237e-003	1.680608e+000
2.622321428571427e-003	1.685421e+000
2.622619047619047e-003	1.685405e+000
2.624999999999999e-003	1.681397e+000
2.625297619047618e-003	1.681392e+000
2.628273809523808e-003	1.686202e+000
2.628571428571428e-003	1.686187e+000
2.630083333333330e-003	1.683639e+000
2.630952380952380e-003	1.682177e+000
2.631249999999999e-003	1.682171e+000
2.634226190476189e-003	1.686979e+000
2.634523809523809e-003	1.686963e+000
2.636904761904761e-003	1.682951e+000
2.637202380952380e-003	1.682946e+000
2.640178571428570e-003	1.687751e+000
2.640476190476190e-003	1.687735e+000
2.642857142857142e-003	1.683721e+000
2.643154761904761e-003	1.683715e+000
2.646130952380951e-003	1.688519e+000
2.646428571428570e-003	1.688502e+000
2.648809523809523e-003	1.684487e+000
2.649107142857142e-003	1.684481e+000
2.652083333333332e-003	1.689282e+000
2.652380952380952e-003	1.689265e+000
2.654761904761904e-003	1.685248e+000
2.655059523809523e-003	1.685241e+000
2.658035714285713e-003	1.690040e+000
2.658333333333332e-003	1.690023e+000
2.660714285714285e-003	1.686004e+000
2.661011904761903e-003	1.685998e+000
2.663988095238094e-003	1.690794e+000
2.664285714285713e-003	1.690777e+000
2.666666666666665e-003	1.686756e+000
2.666964285714285e-003	1.686749e+000
2.669940476190475e-003	1.691544e+000
2.670238095238094e-003	1.691526e+000
2.672619047619047e-003	1.687504e+000
2.672916666666666e-003	1.687497e+000
2.675892857142856e-003	1.692289e+000
2.676190476190475e-003	1.692271e+000
2.678571428571427e-003	1.688247e+000
2.678869047619047e-003	1.688240e+000
2.681845238095237e-003	1.693029e+000
2.682142857142856e-003	1.693012e+000
2.684523809523808e-003	1.688985e+000
2.684821428571428e-003	1.688978e+000
2.687797619047618e-003	1.693766e+000
2.688095238095237e-003	1.693748e+000
2.690476190476189e-003	1.689720e+000
2.690773809523808e-003	1.689712e+000
2.693749999999999e-003	1.694497e+000
2.694047619047618e-003	1.694479e+000
2.696428571428570e-003	1.690450e+000
2.696726190476190e-003	1.690442e+000
2.699702380952380e-003	1.695225e+000
2.699999999999999e-003	1.695207e+000
2.702380952380951e-003	1.691175e+000
2.702678571428570e-003	1.691167e+000
2.705654761904761e-003	1.695948e+000
2.705952380952380e-003	1.695930e+000
2.708333333333332e-003	1.691896e+000
2.708630952380951e-003	1.691888e+000
2.711607142857142e-003	1.696667e+000
2.711904761904761e-003	1.696648e+000
2.714285714285713e-003	1.692613e+000
2.714583333333332e-003	1.692605e+000
2.717559523809523e-003	1.697382e+000
2.717857142857142e-003	1.697363e+000
2.720238095238094e-003	1.693326e+000
2.720535714285713e-003	1.693317e+000
2.723511904761904e-003	1.698092e+000
2.723809523809523e-003	1.698073e+000
2.726190476190475e-003	1.694035e+000
2.726488095238094e-003	1.694026e+000
2.729464285714284e-003	1.698798e+000
2.729761904761904e-003	1.698779e+000
2.732142857142856e-003	1.694739e+000
2.732440476190475e-003	1.694730e+000
2.735416666666666e-003	1.699500e+000
2.735714285714285e-003	1.699481e+000
2.738095238095237e-003	1.695439e+000
2.738392857142856e-003	1.695430e+000
2.741369047619046e-003	1.700198e+000
2.741666666666666e-003	1.700178e+000
2.744047619047618e-003	1.696135e+000
2.744345238095237e-003	1.696126e+000
2.747321428571427e-003	1.700892e+000
2.747619047619047e-003	1.700872e+000
2.749999999999999e-003	1.696827e+000
2.750297619047618e-003	1.696817e+000
2.753273809523808e-003	1.701581e+000
2.753571428571428e-003	1.701561e+000
2.755952380952380e-003	1.697515e+000
2.756249999999999e-003	1.697505e+000
2.759226190476189e-003	1.702267e+000
2.759523809523809e-003	1.702246e+000
2.761904761904761e-003	1.698198e+000
2.762202380952380e-003	1.698188e+000
2.765178571428570e-003	1.702948e+000
2.765476190476190e-003	1.702928e+000
2.767857142857142e-003	1.698878e+000
2.768154761904761e-003	1.698868e+000
2.771130952380951e-003	1.703626e+000
2.771428571428571e-003	1.703605e+000
2.773809523809523e-003	1.699553e+000
2.774107142857142e-003	1.699543e+000
2.777083333333332e-003	1.704299e+000
2.777380952380951e-003	1.704278e+000
2.779761904761903e-003	1.700225e+000
2.780059523809523e-003	1.700214e+000
2.783035714285713e-003	1.704968e+000
2.783333333333333e-003	1.704947e+000
2.785714285714285e-003	1.700893e+000
2.786011904761904e-003	1.700882e+000
2.788988095238094e-003	1.705634e+000
2.789285714285713e-003	1.705612e+000
2.791666666666665e-003	1.701556e+000
2.791964285714284e-003	1.701545e+000
2.794940476190475e-003	1.706295e+000
2.795238095238094e-003	1.706274e+000
2.797619047619046e-003	1.702216e+000
2.797916666666666e-003	1.702204e+000
2.800892857142856e-003	1.706953e+000
2.801190476190475e-003	1.706931e+000
2.803571428571427e-003	1.702872e+000
2.803869047619046e-003	1.702860e+000
2.806845238095237e-003	1.707606e+000
2.807142857142856e-003	1.707584e+000
2.809523809523808e-003	1.703523e+000
2.809821428571428e-003	1.703512e+000
2.812797619047618e-003	1.708256e+000
2.813095238095237e-003	1.708234e+000
2.815476190476189e-003	1.704171e+000
2.815773809523808e-003	1.704159e+000
2.818749999999999e-003	1.708902e+000
2.819047619047618e-003	1.708879e+000
2.821428571428570e-003	1.704816e+000
2.821726190476189e-003	1.704803e+000
2.824702380952380e-003	1.709544e+000
2.824999999999999e-003	1.709521e+000
2.827380952380951e-003	1.705456e+000
2.827678571428570e-003	1.705444e+000
2.830654761904761e-003	1.710182e+000
2.830952380952380e-003	1.710159e+000
2.833333333333332e-003	1.706092e+000
2.833360714285714e-003	1.706057e+000
2.833630952380951e-003	1.706080e+000
2.836607142857142e-003	1.710817e+000
2.836904761904761e-003	1.710794e+000
2.839285714285713e-003	1.706725e+000
2.839583333333332e-003	1.706712e+000
2.842559523809522e-003	1.711447e+000
2.842857142857142e-003	1.711424e+000
2.845238095238094e-003	1.707354e+000
2.845535714285713e-003	1.707341e+000
2.848511904761904e-003	1.712074e+000
2.848809523809523e-003	1.712051e+000
2.851190476190475e-003	1.707979e+000
2.851488095238094e-003	1.707966e+000
2.854464285714284e-003	1.712697e+000
2.854761904761904e-003	1.712674e+000
2.857142857142856e-003	1.708601e+000
2.857440476190475e-003	1.708588e+000
2.860416666666665e-003	1.713317e+000
2.860714285714285e-003	1.713293e+000
2.863095238095237e-003	1.709219e+000
2.863392857142856e-003	1.709205e+000
2.866369047619046e-003	1.713933e+000
2.866666666666666e-003	1.713909e+000
2.869047619047618e-003	1.709833e+000
2.869345238095237e-003	1.709819e+000
2.872321428571427e-003	1.714545e+000
2.872619047619047e-003	1.714521e+000
2.874999999999999e-003	1.710443e+000
2.875297619047618e-003	1.710430e+000
2.878273809523808e-003	1.715153e+000
2.878571428571427e-003	1.715129e+000
2.880952380952379e-003	1.711050e+000
2.881249999999999e-003	1.711036e+000
2.884226190476189e-003	1.715758e+000
2.884523809523809e-003	1.715734e+000
2.886904761904761e-003	1.711654e+000
2.887202380952380e-003	1.711640e+000
2.890178571428570e-003	1.716360e+000
2.890476190476189e-003	1.716335e+000
2.892857142857142e-003	1.712253e+000
2.893154761904761e-003	1.712239e+000
2.896130952380951e-003	1.716958e+000
2.896428571428571e-003	1.716933e+000
2.898809523809523e-003	1.712850e+000
2.899107142857142e-003	1.712835e+000
2.902083333333332e-003	1.717552e+000
2.902380952380951e-003	1.717527e+000
2.904761904761904e-003	1.713442e+000
2.905059523809522e-003	1.713428e+000
2.908035714285713e-003	1.718143e+000
2.908333333333332e-003	1.718117e+000
2.910714285714284e-003	1.714031e+000
2.911011904761904e-003	1.714017e+000
2.913988095238094e-003	1.718730e+000
2.914285714285713e-003	1.718704e+000
2.916666666666666e-003	1.714617e+000
2.916964285714285e-003	1.714602e+000
2.919940476190475e-003	1.719313e+000
2.920238095238094e-003	1.719288e+000
2.922619047619046e-003	1.715199e+000
2.922916666666665e-003	1.715184e+000
2.925892857142856e-003	1.719894e+000
2.926190476190475e-003	1.719868e+000
2.928571428571427e-003	1.715778e+000
2.928869047619047e-003	1.715762e+000
2.931845238095237e-003	1.720470e+000
2.932142857142856e-003	1.720445e+000
2.934523809523808e-003	1.716353e+000
2.934821428571427e-003	1.716338e+000
2.937797619047618e-003	1.721044e+000
2.938095238095237e-003	1.721018e+000
2.940476190476189e-003	1.716925e+000
2.940773809523809e-003	1.716909e+000
2.943749999999999e-003	1.721614e+000
2.944047619047618e-003	1.721588e+000
2.946428571428570e-003	1.717493e+000
2.946726190476189e-003	1.717478e+000
2.949702380952380e-003	1.722180e+000
2.949999999999999e-003	1.722154e+000
2.952380952380951e-003	1.718058e+000
2.952678571428570e-003	1.718042e+000
2.955654761904761e-003	1.722744e+000
2.955952380952380e-003	1.722717e+000
2.958333333333332e-003	1.718620e+000
2.958630952380951e-003	1.718604e+000
2.961607142857142e-003	1.723304e+000
2.961904761904761e-003	1.723277e+000
2.964285714285713e-003	1.719179e+000
2.964583333333332e-003	1.719162e+000
2.967559523809523e-003	1.723860e+000
2.967857142857142e-003	1.723833e+000
2.970238095238094e-003	1.719734e+000
2.970535714285713e-003	1.719717e+000
2.973511904761903e-003	1.724413e+000
2.973809523809523e-003	1.724386e+000
2.976190476190475e-003	1.720286e+000
2.976488095238094e-003	1.720269e+000
2.979464285714285e-003	1.724963e+000
2.979761904761904e-003	1.724936e+000
2.982142857142856e-003	1.720834e+000
2.982440476190475e-003	1.720817e+000
2.985416666666665e-003	1.725510e+000
2.985714285714285e-003	1.725483e+000
2.988095238095237e-003	1.721379e+000
2.988392857142856e-003	1.721362e+000
2.991369047619046e-003	1.726053e+000
2.991666666666666e-003	1.726026e+000
2.994047619047618e-003	1.721921e+000
2.994345238095237e-003	1.721904e+000
2.997321428571427e-003	1.726594e+000
2.997619047619047e-003	1.726566e+000
2.999999999999999e-003	1.722460e+000
3.000297619047618e-003	1.722443e+000
3.003273809523808e-003	1.727131e+000
3.003571428571428e-003	1.727103e+000
3.005952380952380e-003	1.722996e+000
3.006249999999999e-003	1.722978e+000
3.009226190476189e-003	1.727665e+000
3.009523809523808e-003	1.727637e+000
3.011904761904760e-003	1.723528e+000
3.012202380952380e-003	1.723510e+000
3.015178571428570e-003	1.728195e+000
3.015476190476190e-003	1.728167e+000
3.017857142857142e-003	1.724057e+000
3.018154761904761e-003	1.724040e+000
3.021130952380951e-003	1.728723e+000
3.021428571428570e-003	1.728695e+000
3.023809523809522e-003	1.724584e+000
3.024107142857142e-003	1.724566e+000
3.027083333333332e-003	1.729247e+000
3.027380952380952e-003	1.729219e+000
3.029761904761904e-003	1.725106e+000
3.030059523809523e-003	1.725088e+000
3.033035714285713e-003	1.729769e+000
3.033333333333332e-003	1.729740e+000
3.035714285714284e-003	1.725626e+000
3.036011904761903e-003	1.725608e+000
3.036022499999998e-003	1.725625e+000
3.038988095238094e-003	1.730287e+000
3.039285714285713e-003	1.730258e+000
3.041666666666665e-003	1.726143e+000
3.041964285714285e-003	1.726125e+000
3.044940476190475e-003	1.730802e+000
3.045238095238094e-003	1.730773e+000
3.047619047619046e-003	1.726657e+000
3.047916666666665e-003	1.726638e+000
3.050892857142856e-003	1.731314e+000
3.051190476190475e-003	1.731285e+000
3.053571428571427e-003	1.727168e+000
3.053869047619046e-003	1.727149e+000
3.056845238095237e-003	1.731823e+000
3.057142857142856e-003	1.731794e+000
3.059523809523808e-003	1.727675e+000
3.059821428571427e-003	1.727656e+000
3.062797619047618e-003	1.732329e+000
3.063095238095237e-003	1.732300e+000
3.065476190476189e-003	1.728180e+000
3.065773809523808e-003	1.728161e+000
3.068749999999999e-003	1.732832e+000
3.069047619047618e-003	1.732802e+000
3.071428571428570e-003	1.728682e+000
3.071726190476189e-003	1.728662e+000
3.074702380952379e-003	1.733332e+000
3.074999999999999e-003	1.733302e+000
3.077380952380951e-003	1.729180e+000
3.077678571428570e-003	1.729161e+000
3.080654761904761e-003	1.733829e+000
3.080952380952380e-003	1.733799e+000
3.083333333333332e-003	1.729676e+000
3.083630952380951e-003	1.729656e+000
3.086607142857141e-003	1.734323e+000
3.086904761904761e-003	1.734293e+000
3.089285714285713e-003	1.730169e+000
3.089583333333332e-003	1.730149e+000
3.092559523809523e-003	1.734814e+000
3.092857142857142e-003	1.734784e+000
3.095238095238094e-003	1.730659e+000
3.095535714285713e-003	1.730639e+000
3.098511904761903e-003	1.735303e+000
3.098809523809523e-003	1.735272e+000
3.101190476190475e-003	1.731146e+000
3.101488095238094e-003	1.731126e+000
3.104464285714284e-003	1.735788e+000
3.104761904761904e-003	1.735757e+000
3.107142857142856e-003	1.731630e+000
3.107440476190475e-003	1.731610e+000
3.110416666666665e-003	1.736270e+000
3.110714285714285e-003	1.736240e+000
3.113095238095237e-003	1.732111e+000
3.113392857142856e-003	1.732091e+000
3.116369047619046e-003	1.736750e+000
3.116666666666666e-003	1.736719e+000
3.119047619047618e-003	1.732589e+000
3.119345238095237e-003	1.732569e+000
3.122321428571427e-003	1.737227e+000
3.122619047619046e-003	1.737196e+000
3.124999999999998e-003	1.733065e+000
3.125297619047618e-003	1.733044e+000
3.128273809523808e-003	1.737701e+000
3.128571428571428e-003	1.737670e+000
3.130952380952380e-003	1.733537e+000
3.131249999999999e-003	1.733517e+000
3.134226190476189e-003	1.738172e+000
3.134523809523808e-003	1.738141e+000
3.136904761904761e-003	1.734007e+000
3.137202380952379e-003	1.733986e+000
3.140178571428570e-003	1.738640e+000
3.140476190476189e-003	1.738609e+000
3.142857142857141e-003	1.734474e+000
3.143154761904761e-003	1.734453e+000
3.146130952380951e-003	1.739106e+000
3.146428571428570e-003	1.739074e+000
3.148809523809523e-003	1.734939e+000
3.149107142857141e-003	1.734918e+000
3.152083333333332e-003	1.739569e+000
3.152380952380951e-003	1.739537e+000
3.154761904761903e-003	1.735400e+000
3.155059523809523e-003	1.735379e+000
3.158035714285713e-003	1.740029e+000
3.158333333333332e-003	1.739997e+000
3.160714285714285e-003	1.735859e+000
3.161011904761903e-003	1.735838e+000
3.163988095238094e-003	1.740486e+000
3.164285714285713e-003	1.740454e+000
3.166666666666665e-003	1.736315e+000
3.166964285714284e-003	1.736294e+000
3.169940476190475e-003	1.740940e+000
3.170238095238094e-003	1.740909e+000
3.172619047619046e-003	1.736768e+000
3.172916666666666e-003	1.736747e+000
3.175892857142856e-003	1.741392e+000
3.176190476190475e-003	1.741360e+000
3.178571428571427e-003	1.737219e+000
3.178869047619046e-003	1.737197e+000
3.181845238095237e-003	1.741842e+000
3.182142857142856e-003	1.741809e+000
3.184523809523808e-003	1.737667e+000
